"";"survived";"name";"sex";"age";"class";"joined";"ticket";"price";"sibsp";"parch";"boat..body.";"job";"url";"dob";"date_death";"ticketFreq";"pricepp";"fsize";"title"
"830";0;"GRøNNESTAD, Mr Daniel Danielsen ";"male";32;3;"Southampton";"8471";8.3625;0;0;NA;NA;"/titanic-victim/daniel-danielsen-gronnestad.html";1879-08-08;1912-04-15;1;8.3625;1;"Mr"
"831";0;"GUEST, Mr Robert ";"male";23;3;"Southampton";"376563";8.05;0;0;NA;NA;"/titanic-victim/robert-guest.html";NA;1912-04-15;1;8.05;1;"Mr"
"832";0;"GUSTAFSSON, Mr Alfred Ossian ";"male";19;3;"Southampton";"7534";9.84583333333333;0;0;NA;NA;"/titanic-victim/alfred-ossian-gustafsson.html";1892-05-12;1912-04-15;2;4.92291666666667;1;"Mr"
"833";0;"GUSTAFSSON, Mr Anders Vilhelm ";"male";37;3;"Southampton";"3101276";7.925;2;0;" [98]";NA;"/titanic-victim/anders-vilhelm-gustafsson.html";1875-04-05;1912-04-15;1;7.925;3;"Mr"
"834";0;"GUSTAFSSON, Mr Johan Birger ";"male";28;3;"Southampton";"3101277";7.925;2;0;NA;NA;"/titanic-victim/johan-birger-gustafsson.html";1883-06-15;1912-04-15;1;7.925;3;"Mr"
"835";0;"GUSTAFSSON, Mr Karl Gideon ";"male";19;3;"Southampton";"347069";7.775;0;0;NA;NA;"/titanic-victim/karl-gideon-gustafsson.html";1893-04-10;1912-04-15;1;7.775;1;"Mr"
"836";0;"HAAS, Miss Aloisia ";"female";24;3;"Southampton";"349236";8.85;0;0;NA;NA;"/titanic-victim/aloisia-haas.html";1888-02-14;1912-04-15;1;8.85;1;"Miss"
"837";0;"HAGLAND, Mr Ingvald Olai Olsen ";"male";28;3;"Southampton";"65303";6.96666666666667;1;0;NA;NA;"/titanic-victim/ingvald-olai-olsen-hagland.html";1884-02-08;1912-04-15;1;6.96666666666667;2;"Mr"
"838";0;"HAGLAND, Mr Konrad Mathias Reiersen ";"male";19;3;"Southampton";"65304";6.96666666666667;1;0;NA;NA;"/titanic-victim/konrad-hagland.html";1892-06-17;1912-04-15;1;6.96666666666667;2;"Mr"
"839";0;"HAKKARAINEN, Mr Pekka Pietari ";"male";28;3;"Southampton";"3101279";15.85;1;0;NA;NA;"/titanic-victim/pekka-pietari-hakkarainen.html";1884-01-01;1912-04-15;2;7.925;2;"Mr"
"840";1;"HAKKARAINEN, Mrs Elin Matilda ";"female";24;3;"Southampton";"3101279";15.85;1;0;"15";NA;"/titanic-survivor/elin-matilda-hakkarainen.html";1888-03-20;1957-01-02;2;7.925;2;"Mrs"
"841";0;"HAMPE, Mr Léon Jérome ";"male";19;3;"Southampton";"345769";9.5;0;0;NA;NA;"/titanic-victim/leon-jerome-hampe.html";1892-09-17;1912-04-15;1;9.5;1;"Mr"
"842";0;"HANNA, Mr Boulos ";"male";18;3;"Cherbourg";"2664";7.225;0;0;NA;NA;"/titanic-victim/boulos-hanna.html";NA;1912-04-15;1;7.225;1;"Mr"
"843";0;"HANNA, Mr Mansour ";"male";35;3;"Cherbourg";"2693";7.22916666666667;0;0;" [188]";NA;"/titanic-victim/mansour-hanna.html";NA;1912-04-15;1;7.22916666666667;1;"Mr"
"844";1;"HANNAH, Mr Borak ( ";"male";27;3;"Cherbourg";"2663";7.22916666666667;0;0;"15";NA;"/titanic-survivor/borak-hannah.html";1885-04-10;1952-02-02;1;7.22916666666667;1;"Mr"
"845";0;"HANSEN, Mr Claus Peter ";"male";41;3;"Southampton";"350026";14.1083333333333;2;0;NA;NA;"/titanic-victim/claus-peter-hansen.html";1871-01-13;1912-04-15;2;7.05416666666667;3;"Mr"
"846";0;"HANSEN, Mr Henrik Juul ";"male";26;3;"Southampton";"350025";7.85416666666667;1;0;NA;NA;"/titanic-victim/henrik-juul-hansen.html";NA;1912-04-15;1;7.85416666666667;2;"Mr"
"847";0;"HANSEN, Mr Henry Damsgaard ";"male";21;3;"Southampton";"350029";7.85416666666667;0;0;" [69]";NA;"/titanic-victim/henry-damsgaard-hansen.html";NA;1912-04-15;1;7.85416666666667;1;"Mr"
"848";1;"HANSEN, Mrs Jennie Louise ";"female";45;3;"Southampton";"350026";14.1083333333333;1;0;"11";NA;"/titanic-survivor/jennie-louise-hansen.html";1866-12-20;1952-12-15;2;7.05416666666667;2;"Mrs"
"849";0;"HARGADON, Miss Catherine ";"female";17;3;"Queenstown";"30631";7.73333333333333;0;0;NA;NA;"/titanic-victim/catherine-kate-hargadon.html";1894-05-29;1912-04-15;1;7.73333333333333;1;"Miss"
"850";0;"HARKNETT, Miss Alice Phoebe ";"female";21;3;"Southampton";"6609";7.55;0;0;NA;NA;"/titanic-victim/alice-phoebe-harknett.html";1890-10-15;1912-04-15;1;7.55;1;"Miss"
"851";0;"HART, Mr Henry ";"male";28;3;"Queenstown";"394140";6.85833333333333;0;0;NA;NA;"/titanic-victim/henry-hart.html";1883-06-30;1912-04-15;1;6.85833333333333;1;"Mr"
"852";0;"HASSAN ABILMONA, Mr Houssein Mohamed ";"male";11;3;"Cherbourg";"2699";18.7875;0;0;NA;NA;"/titanic-victim/houssein-abilmona.html";NA;1912-04-15;2;9.39375;1;"Mr"
"853";1;"HEALY, Miss Honor ";"female";29;3;"Queenstown";"370375";7.75;0;0;"16";NA;"/titanic-survivor/hanora-nora-healy.html";1879-04-09;1919-03-11;1;7.75;1;"Miss"
"854";1;"HEDMAN, Mr Oskar Arvid ";"male";27;3;"Southampton";"347089";6.975;0;0;"15";NA;"/titanic-survivor/oskar-arvid-hedman.html";1884-07-05;1961-07-28;1;6.975;1;"Mr"
"855";1;"HEE, Mr Ling ";"male";24;3;"Southampton";"1601";56.4958333333333;0;0;"C ";NA;"/titanic-survivor/ling-hee.html";NA;NA;8;7.06197916666667;1;"Mr"
"856";0;"HEGARTY, Miss Hanora ";"female";18;3;"Queenstown";"365226";6.75;0;0;NA;NA;"/titanic-victim/hanora-nora-hegarty.html";1892-02-16;1912-04-15;1;6.75;1;"Miss"
"857";1;"HEIKKINEN, Miss Laina ";"female";26;3;"Southampton";"3101282";7.925;0;0;NA;NA;"/titanic-survivor/laina-heikkinen.html";1896-01-25;1943-09-09;1;7.925;1;"Miss"
"858";0;"HEININEN, Miss Wendla Maria ";"female";23;3;"Southampton";"3101290";7.925;0;0;" [8]";NA;"/titanic-victim/wendla-maria-heininen.html";NA;1912-04-15;1;7.925;1;"Miss"
"859";1;"HELLSTRöM, Miss Hilda Maria ";"female";22;3;"Southampton";"7548";8.9625;0;0;"C ";NA;"/titanic-survivor/hilda-maria-hellstrom.html";1889-12-07;1962-03-16;1;8.9625;1;"Miss"
"860";0;"HENDEKOVIC, Mr Ignjac ";"male";28;3;"Southampton";"349243";7.89583333333333;0;0;" [306]";NA;"/titanic-victim/ignjac-hendekovic.html";1882-06-30;1912-04-15;1;7.89583333333333;1;"Mr"
"861";0;"HENRIKSSON, Miss Jenny Lovisa ";"female";28;3;"Southampton";"347086";7.775;0;0;" [3]";NA;"/titanic-victim/jenny-lovisa-henriksson.html";1883-12-21;1912-04-15;1;7.775;1;"Miss"
"862";0;"HENRY, Miss Bridget Delia ";"female";21;3;"Queenstown";"382649";7.75;0;0;NA;NA;"/titanic-victim/bridget-delia-henry.html";NA;1912-04-15;1;7.75;1;"Miss"
"863";1;"HIRVONEN, Miss Hildur Elisabeth ";"female";2;3;"Southampton";"3101298";12.2875;0;1;"15";NA;"/titanic-survivor/hildur-hirvonen.html";1910-02-15;1956-04-12;2;6.14375;2;"Miss"
"864";1;"HIRVONEN, Mrs Helga Elisabeth Lindqvist ";"female";22;3;"Southampton";"3101298";12.2875;1;1;"15";NA;"/titanic-survivor/helga-hirvonen.html";1890-01-02;1961-05-17;2;6.14375;3;"Mrs"
"865";0;"HOLM, Mr John Fredrik Alexander ";"male";43;3;"Southampton";"7075";6.45;0;0;NA;NA;"/titanic-victim/john-fredrik-alexander-holm.html";1869-02-20;1912-04-15;1;6.45;1;"Mr"
"866";0;"HOLTHEN, Mr Johan Martin ";"male";28;3;"Southampton";"4001";22.525;0;0;NA;NA;"/titanic-victim/johan-martin-holthen.html";1894-04-01;1912-04-15;3;7.50833333333333;1;"Mr"
"867";1;"HONKANEN, Miss Eliina ";"female";27;3;"Southampton";"3101283";7.925;0;0;NA;NA;"/titanic-survivor/eliina-honkanen.html";NA;NA;1;7.925;1;"Miss"
"868";0;"HORGAN, Mr John ";"male";22;3;"Queenstown";"370377";7.75;0;0;NA;NA;"/titanic-victim/john-nee-landers-horgan.html";NA;1912-04-15;1;7.75;1;"Mr"
"869";1;"HOWARD, Miss May Elizabeth ";"female";26;3;"Southampton";"39186";8.05;0;0;"C ";NA;"/titanic-survivor/may-elizabeth-howard.html";1885-05-02;1958-11-28;1;8.05;1;"Miss"
"870";0;"HUMBLEN, Mr Adolf Mathias Nicolai Olsen ";"male";42;3;"Southampton";"348121";7.65;0;0;" [120]";NA;"/titanic-victim/adolf-mathias-nicolai-olsen-humblen.html";1869-05-28;1912-04-15;1;7.65;1;"Mr"
"871";1;"HYMAN, Mr Abraham Joseph ";"male";34;3;"Southampton";"3470";7.8875;0;0;"C ";NA;"/titanic-survivor/abraham-hyman.html";1878-06-30;1956-03-06;1;7.8875;1;"Mr"
"872";1;"IBRaHiM, Mrs Safiyah ";"female";18;3;"Cherbourg";"2657";7.22916666666667;0;0;"C ";NA;"/titanic-survivor/mary-sophie-abrahim.html";1894-02-10;1976-12-11;1;7.22916666666667;1;"Mrs"
"873";0;"IBRAHIM SHAWAH, Mr Yousseff ";"male";33;3;"Cherbourg";"2627";14.4583333333333;0;0;NA;NA;"/titanic-victim/yousseff-ibrahim-shawah.html";NA;1912-04-15;2;7.22916666666667;1;"Mr"
"874";0;"ILIEFF, Mr Ylio ";"male";32;3;"Southampton";"349220";7.89583333333333;0;0;NA;NA;"/titanic-victim/ylio-ilieff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"875";0;"ILMAKANGAS, Miss Ida Livija ";"female";27;3;"Southampton";"3101270";7.925;1;0;NA;NA;"/titanic-victim/ida-livija-ilmakangas.html";1894-11-14;1912-04-15;1;7.925;2;"Miss"
"876";0;"ILMAKANGAS, Miss Pieta Sofia ";"female";25;3;"Southampton";"3101271";7.925;1;0;NA;NA;"/titanic-victim/pieta-sofia-ilmakangas.html";1887-03-04;1912-04-15;1;7.925;2;"Miss"
"877";0;"IVANOFF, Mr Kanio ";"male";20;3;"Southampton";"349201";7.89583333333333;0;0;NA;NA;"/titanic-victim/kanio-ivanoff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"878";0;"JABBUR (ZABOUR), Miss Hileni ";"female";16;3;"Cherbourg";"2665";14.4541666666667;1;0;" [328]";NA;"/titanic-victim/hileni-jabbur-zabour.html";NA;1912-04-15;2;7.22708333333333;2;"Miss"
"879";0;"JABBUR (ZABOUR), Miss Thamine ";"female";19;3;"Cherbourg";"2665";14.4541666666667;1;0;NA;NA;"/titanic-victim/thamine-jabbur-zabour.html";NA;1912-04-15;2;7.22708333333333;2;"Miss"
"880";1;"JALšEVAC, Mr Ivan ";"male";29;3;"Cherbourg";"349240";7.89583333333333;0;0;"15";NA;"/titanic-survivor/ivan-jalsevac.html";1882-06-30;NA;1;7.89583333333333;1;"Mr"
"881";1;"JANSSON, Mr Carl Olof ";"male";21;3;"Southampton";"350034";7.79583333333333;0;0;"A ";NA;"/titanic-survivor/carl-olof-jansson.html";1890-05-17;1978-03-23;1;7.79583333333333;1;"Mr"
"882";0;"JARDIM, Mr José Neto ";"male";21;3;"Southampton";"3101305";7.05;0;0;NA;NA;"/titanic-victim/jose-neto-jardim.html";1890-07-27;1912-04-15;1;7.05;1;"Mr"
"883";0;"JENSEN, Mr Hans Peder ";"male";20;3;"Southampton";"350050";7.85416666666667;0;0;NA;NA;"/titanic-victim/hans-peder-jensen.html";NA;1912-04-15;1;7.85416666666667;1;"Mr"
"884";0;"JENSEN, Mr Niels Peder ";"male";48;3;"Southampton";"350048";7.05416666666667;0;0;NA;NA;"/titanic-victim/niels-peder-rasmus-jensen.html";1864-02-13;1912-04-15;1;7.05416666666667;1;"Mr"
"885";0;"JENSEN, Mr Svend Lauritz ";"male";17;3;"Southampton";"350047";7.85416666666667;1;0;NA;NA;"/titanic-victim/svend-lauritz-jensen.html";NA;1912-04-15;1;7.85416666666667;2;"Mr"
"886";1;"JERMYN, Miss Annie Jane ";"female";26;3;"Queenstown";"14313";7.75;0;0;"D ";NA;"/titanic-survivor/annie-jane-jermyn.html";1885-07-13;NA;1;7.75;1;"Miss"
"887";1;"JOHANNESEN, Mr Bernt Johannes ";"male";29;3;"Southampton";"65306";8.1125;0;0;"13";NA;"/titanic-survivor/bernt-johannes-johannesen.html";1882-10-23;1962-12-01;1;8.1125;1;"Mr"
"888";0;"JOHANSON, Mr Jakob Alfred ";"male";34;3;"Southampton";"3101264";6.49583333333333;0;0;" [143]";NA;"/titanic-victim/jakob-alfred-johanson.html";1877-06-11;1912-04-15;1;6.49583333333333;1;"Mr"
"889";0;"JOHANSSON, Mr Erik ";"male";22;3;"Southampton";"350052";7.79583333333333;0;0;" [156]";NA;"/titanic-victim/erik-johansson.html";1889-10-14;1912-04-15;1;7.79583333333333;1;"Mr"
"890";0;"JOHANSSON, Mr Gustaf Joel ";"male";33;3;"Southampton";"7540";8.65416666666667;0;0;" [285]";NA;"/titanic-victim/gustaf-joel-johansson.html";1879-03-02;1912-04-15;1;8.65416666666667;1;"Mr"
"891";0;"JOHANSSON, Mr Karl Johan ";"male";31;3;"Southampton";"347063";7.775;0;0;NA;NA;"/titanic-victim/karl-johan-johansson.html";1880-09-09;1912-04-15;1;7.775;1;"Mr"
"892";0;"JOHANSSON, Mr Nils ";"male";29;3;"Southampton";"347467";7.85416666666667;0;0;NA;NA;"/titanic-victim/nils-johansson.html";NA;1912-04-15;1;7.85416666666667;1;"Mr"
"893";1;"JOHANSSON PALMQUIST, Mr Oskar Leander ";"male";26;3;"Southampton";"347070";7.775;0;0;"15";NA;"/titanic-survivor/oskar-palmquist.html";1885-07-26;1925-03-27;1;7.775;1;"Mr"
"894";1;"JOHNSON, Master Harold Theodor ";"male";4;3;"Southampton";"347742";11.1333333333333;1;1;"15";NA;"/titanic-survivor/harold-theodor-johnson.html";1908-01-28;1968-04-10;3;3.71111111111111;3;"Master"
"895";1;"JOHNSON, Miss Eleanor Ileen ";"female";1;3;"Southampton";"347742";11.1333333333333;1;1;"15";NA;"/titanic-survivor/eleanor-ileen-johnson.html";1910-09-23;1998-03-07;3;3.71111111111111;3;"Miss"
"896";0;"JOHNSON, Mr Malkolm Joackim ";"male";33;3;"Southampton";"347062";7.775;0;0;" [37]";NA;"/titanic-victim/malkolm-joackim-johnson.html";1879-03-20;1912-04-15;1;7.775;1;"Mr"
"897";1;"JOHNSON, Mrs Elisabeth Vilhelmina ";"female";26;3;"Southampton";"347742";11.1333333333333;0;2;"15";NA;"/titanic-survivor/elisabeth-vilhelmina-johnson.html";1885-04-24;1968-12-19;3;3.71111111111111;3;"Mrs"
"898";0;"JOHNSTON, Master William Andrew ";"male";8;3;"Southampton";"6607";23.45;1;2;NA;NA;"/titanic-victim/william-andrew-johnston.html";1903-09-14;1912-04-15;4;5.8625;4;"Master"
"899";0;"JOHNSTON, Miss Catherine Nellie ";"female";7;3;"Southampton";"6607";23.45;1;2;NA;NA;"/titanic-victim/catherine-nellie-johnston.html";1905-02-19;1912-04-15;4;5.8625;4;"Miss"
"900";0;"JOHNSTON, Mr Andrew Emslie ";"male";35;3;"Southampton";"6607";23.45;1;2;NA;NA;"/titanic-victim/andrew-emslie-johnston.html";1876-05-14;1912-04-15;4;5.8625;4;"Mr"
"901";0;"JOHNSTON, Mrs Eliza ";"female";35;3;"Southampton";"6607";23.45;1;2;NA;NA;"/titanic-victim/eliza-johnston.html";1876-06-30;1912-04-15;4;5.8625;4;"Mrs"
"902";0;"JONKOFF, Mr Lalio ";"male";23;3;"Southampton";"349204";7.89583333333333;0;0;NA;NA;"/titanic-victim/lalio-jonkoff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"903";1;"JONSSON, Mr Carl ";"male";25;3;"Southampton";"350417";7.85416666666667;0;0;"15";NA;"/titanic-survivor/carl-jonsson.html";NA;NA;1;7.85416666666667;1;"Mr"
"904";0;"JöNSSON, Mr Nils Hilding ";"male";27;3;"Southampton";"350408";7.85416666666667;0;0;NA;NA;"/titanic-victim/nils-hilding-jonsson.html";1885-02-05;1912-04-15;1;7.85416666666667;1;"Mr"
"905";0;"JOSEPH (SHAHIN), Mr Elias ";"male";39;3;"Cherbourg";"2675";7.22916666666667;0;2;NA;NA;"/titanic-victim/elias-joseph-shahin.html";NA;1912-04-15;1;7.22916666666667;3;"Mr"
"906";0;"JUSSILA, Miss Katriina ";"female";20;3;"Southampton";"4136";9.84166666666667;1;0;NA;NA;"/titanic-victim/katriina-jussila.html";NA;1912-04-15;1;9.84166666666667;2;"Miss"
"907";0;"JUSSILA, Miss Mari Aina ";"female";21;3;"Southampton";"4137";9.84166666666667;1;0;NA;NA;"/titanic-victim/mari-aina-jussila.html";NA;1912-04-15;1;9.84166666666667;2;"Miss"
"908";1;"JUSSILA, Mr Eiriik ";"male";32;3;"Southampton";"3101286";7.925;0;0;"15";NA;"/titanic-survivor/eiriik-jussila.html";1880-04-02;1944-01-05;1;7.925;1;"Mr"
"909";0;"KALLIO, Mr Nikolai Erland ";"male";17;3;"Southampton";"3101274";7.125;0;0;NA;NA;"/titanic-victim/nikolai-erland-kallio.html";1894-12-18;1912-04-15;1;7.125;1;"Mr"
"910";0;"KALVIK, Mr Johannes Halvorsen ";"male";21;3;"Southampton";"8475";8.43333333333333;0;0;NA;NA;"/titanic-victim/johannes-kalvik.html";1890-12-02;1912-04-15;1;8.43333333333333;1;"Mr"
"911";0;"KARAJIC, Mr Milan ";"male";30;3;"Southampton";"349246";7.89583333333333;0;0;NA;NA;"/titanic-victim/milan-karajic.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"912";1;"KARLSSON, Mr Einar Gervasius ";"male";21;3;"Southampton";"350053";7.79583333333333;0;0;"13";NA;"/titanic-survivor/einar-gervasius-karlsson.html";1890-06-19;1958-04-12;1;7.79583333333333;1;"Mr"
"913";0;"KARLSSON, Mr Julius Konrad Eugen ";"male";33;3;"Southampton";"347465";7.85416666666667;0;0;NA;NA;"/titanic-victim/julius-konrad-eugen-karlsson.html";1878-09-29;1912-04-15;1;7.85416666666667;1;"Mr"
"914";1;"KARUN, Miss Manca ";"female";4;3;"Cherbourg";"349256";13.4166666666667;0;1;"15";NA;"/titanic-survivor/manca-karun.html";1907-06-30;1971-09-17;2;6.70833333333333;2;"Miss"
"915";1;"KARUN, Mr Franz ";"male";39;3;"Cherbourg";"349256";13.4166666666667;0;1;"15";NA;"/titanic-survivor/franz-karun.html";1872-12-02;1934-07-07;2;6.70833333333333;2;"Mr"
"916";0;"KASSEM HOUSSEIN, Mr Fared ";"male";18;3;"Cherbourg";"2700";7.22916666666667;0;0;NA;NA;"/titanic-victim/fared-kassem-houssein.html";1893-06-30;1912-04-15;1;7.22916666666667;1;"Mr"
"917";0;"KATAVELOS, Mr Vasilios G. ";"male";19;3;"Cherbourg";"2682";7.22916666666667;0;0;" [58]";NA;"/titanic-victim/vasilios-katavelos.html";NA;1912-04-15;1;7.22916666666667;1;"Mr"
"918";0;"KEANE, Mr Andrew ";"male";23;3;"Queenstown";"12460";7.75;0;0;NA;NA;"/titanic-victim/andrew-andy-keane.html";NA;1912-04-15;1;7.75;1;"Mr"
"919";0;"KEEFE, Mr Arthur ";"male";39;3;"Southampton";"323592";7.25;0;0;"A[332]";NA;"/titanic-victim/arthur-keefe.html";NA;1912-04-15;1;7.25;1;"Mr"
"920";1;"KELLY, Miss Anna Katherine ";"female";20;3;"Queenstown";"9234";7.75;0;0;"16";NA;"/titanic-survivor/anna-katherine-kelly.html";1892-01-14;1969-12-28;1;7.75;1;"Miss"
"921";1;"KELLY, Miss Mary ";"female";22;3;"Queenstown";"14312";7.75;0;0;"D ";NA;"/titanic-survivor/mary-kelly.html";1890-02-19;1950-12-27;1;7.75;1;"Miss"
"922";0;"KELLY, Mr James ";"male";19;3;"Southampton";"363592";8.05;0;0;NA;NA;"/titanic-victim/james-kelly.html";1893-06-30;1912-04-15;1;8.05;1;"Mr"
"923";0;"KELLY, Mr James ";"male";44;3;"Queenstown";"330911";7.82916666666667;0;0;" [70]";NA;"/titanic-victim/james-kelly-2.html";NA;1912-04-15;1;7.82916666666667;1;"Mr"
"924";1;"KENNEDY, Mr John ";"male";24;3;"Queenstown";"368783";7.75;0;0;NA;NA;"/titanic-survivor/john-kennedy.html";1888-04-11;1918-06-09;1;7.75;1;"Mr"
"925";0;"KHALIL, Mr Betros ";"male";25;3;"Cherbourg";"2660";14.4541666666667;1;0;NA;NA;"/titanic-victim/betros-khalil.html";NA;1912-04-15;2;7.22708333333333;2;"Mr"
"926";0;"KHALIL, Mrs Zahie ";"female";20;3;"Cherbourg";"2660";14.4541666666667;1;0;NA;NA;"/titanic-victim/zahie-maria-khalil.html";NA;1912-04-15;2;7.22708333333333;2;"Mrs"
"927";0;"KIERNAN, Mr John Joseph ";"male";25;3;"Queenstown";"367227";7.75;1;0;NA;NA;"/titanic-victim/john-kiernan.html";1887-06-30;1912-04-15;1;7.75;2;"Mr"
"928";0;"KIERNAN, Mr Philip ";"male";22;3;"Queenstown";"367229";7.75;1;0;NA;NA;"/titanic-victim/philip-kiernan.html";1890-01-24;1912-04-15;1;7.75;2;"Mr"
"929";0;"KILGANNON, Mr Thomas ";"male";22;3;"Queenstown";"36865";7.7375;0;0;NA;NA;"/titanic-victim/thomas-kilgannon.html";1890-04-02;1912-04-15;1;7.7375;1;"Mr"
"930";0;"KINK, Miss Maria ";"female";22;3;"Southampton";"315152";8.6625;2;0;NA;NA;"/titanic-victim/maria-kink.html";1889-06-30;1912-04-15;1;8.6625;3;"Miss"
"931";1;"KINK, Mr Anton ";"male";29;3;"Southampton";"315153";22.025;3;1;"2";NA;"/titanic-survivor/anton-kink.html";1883-03-07;1959-04-08;3;7.34166666666667;5;"Mr"
"932";0;"KINK, Mr Vincenz ";"male";26;3;"Southampton";"315151";8.6625;2;0;NA;NA;"/titanic-victim/vincenz-kink.html";1885-07-25;1912-04-15;1;8.6625;3;"Mr"
"933";1;"KINK-HEILMANN, Miss Luise Gretchen ";"female";4;3;"Southampton";"315153";22.025;0;2;"2";NA;"/titanic-survivor/luise-gretchen-kink-heilmann.html";1908-04-08;1992-08-25;3;7.34166666666667;3;"Miss"
"934";1;"KINK-HEILMANN, Mrs Luise ";"female";26;3;"Southampton";"315153";22.025;1;1;"2";NA;"/titanic-survivor/luise-kink-heilmann.html";1886-03-21;1979-10-16;3;7.34166666666667;3;"Mrs"
"935";0;"KLASéN, Miss Gertrud Emilia ";"female";1;3;"Southampton";"350405";12.1833333333333;1;1;NA;NA;"/titanic-victim/gertrud-emilia-klasen.html";1910-12-11;1912-04-15;2;6.09166666666667;3;"Miss"
"936";0;"KLASéN, Mr Klas Albin ";"male";18;3;"Southampton";"350404";7.85416666666667;1;1;NA;NA;"/titanic-victim/klas-albin-klasen.html";1893-07-17;1912-04-15;1;7.85416666666667;3;"Mr"
"937";0;"KLASéN, Mrs Hulda Kristina Eugenia ";"female";36;3;"Southampton";"350405";12.1833333333333;0;2;NA;NA;"/titanic-victim/hulda-kristina-eugenia-klasen.html";1876-03-18;1912-04-15;2;6.09166666666667;3;"Mrs"
"938";0;"KRAEFF, Mr Theodor ";"male";NA;3;"Cherbourg";"349253";7.89583333333333;0;0;NA;NA;"/titanic-victim/theodor-kraeff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"939";1;"KREKORIAN, Mr Neshan ";"male";25;3;"Cherbourg";"2654";7.22916666666667;0;0;"10";NA;"/titanic-survivor/neshan-krekorian.html";1886-05-12;1978-05-21;1;7.22916666666667;1;"Mr"
"940";0;"KUTSCHER (LITHMAN), Mr Simon ";"male";26;3;"Southampton";"251";7.55;0;0;NA;NA;"/titanic-victim/simon-kutscher-lithman.html";NA;1912-04-15;1;7.55;1;"Mr"
"941";0;"LAHHuD ISHAQ MU'AWWAD, Mr Sarkis ";"male";30;3;"Cherbourg";"2624";7.225;0;0;NA;NA;"/titanic-victim/sarkis-lahoud-ishaq-mowad.html";1877-06-30;1912-04-15;1;7.225;1;"Mr"
"942";0;"LAITINEN, Miss Kristina Sofia ";"female";37;3;"Southampton";"4135";9.5875;0;0;NA;NA;"/titanic-victim/kristina-sofia-laitinen.html";NA;1912-04-15;1;9.5875;1;"Miss"
"943";1;"LAM, Mr Ali ";"male";38;3;"Southampton";"1601";56.4958333333333;0;0;"C ";NA;"/titanic-survivor/ali-lam.html";NA;NA;8;7.06197916666667;1;"Mr"
"944";0;"LAM, Mr Len ";"male";23;3;"Southampton";"1601";56.4958333333333;0;0;NA;NA;"/titanic-victim/len-lam.html";NA;1912-04-15;8;7.06197916666667;1;"Mr"
"945";1;"LANDERGREN, Miss Aurora Adelia ";"female";22;3;"Southampton";"7077";7.25;0;0;"13";NA;"/titanic-survivor/aurora-adelia-landergren.html";1889-06-19;1947-08-02;1;7.25;1;"Miss"
"946";0;"LANE, Mr Patrick ";"male";16;3;"Queenstown";"7935";7.75;0;0;NA;NA;"/titanic-victim/patrick-lane.html";1895-06-30;1912-04-15;1;7.75;1;"Mr"
"947";1;"LANG, Mr Fang ";"male";32;3;"Southampton";"1601";56.4958333333333;0;0;"14";NA;"/titanic-survivor/fang-lang.html";NA;NA;8;7.06197916666667;1;"Mr"
"948";0;"LARSSON, Mr August Viktor ";"male";29;3;"Southampton";"7545";9.48333333333333;0;0;NA;NA;"/titanic-victim/august-viktor-larsson.html";1883-02-25;1912-04-15;1;9.48333333333333;1;"Mr"
"949";0;"LARSSON, Mr Bengt Edvin ";"male";29;3;"Southampton";"347067";7.775;0;0;NA;NA;"/titanic-victim/bengt-edvin-larsson.html";1882-12-05;1912-04-15;1;7.775;1;"Mr"
"950";0;"LARSSON, Mr Edvard ";"male";22;3;"Southampton";"347065";7.775;0;0;NA;NA;"/titanic-victim/edvard-larsson-rondberg.html";1889-12-02;1912-04-15;1;7.775;1;"Mr"
"951";0;"LEFEBVRE, Master Henry ";"male";5;3;"Southampton";"4133";25.4666666666667;3;1;NA;NA;"/titanic-victim/henry-lefebvre.html";1906-07-14;1912-04-15;5;5.09333333333333;5;"Master"
"952";0;"LEFEBVRE, Miss Ida ";"female";3;3;"Southampton";"4133";25.4666666666667;3;1;NA;NA;"/titanic-victim/ida-lefebvre.html";1908-12-26;1912-04-15;5;5.09333333333333;5;"Miss"
"953";0;"LEFEBVRE, Miss Jeannie ";"female";8;3;"Southampton";"4133";25.4666666666667;3;1;NA;NA;"/titanic-victim/jeannie-lefebvre.html";1903-10-14;1912-04-15;5;5.09333333333333;5;"Miss"
"954";0;"LEFEBVRE, Miss Mathilde ";"female";12;3;"Southampton";"4133";25.4666666666667;3;1;NA;NA;"/titanic-victim/mathilde-lefebvre.html";1899-05-04;1912-04-15;5;5.09333333333333;5;"Miss"
"955";0;"LEFEBVRE, Mrs Frances Marie ";"female";40;3;"Southampton";"4133";25.4666666666667;0;4;NA;NA;"/titanic-victim/frances-marie-lefebvre.html";1872-03-18;1912-04-15;5;5.09333333333333;5;"Mrs"
"956";0;"LEINONEN, Mr Antti Gustaf ";"male";32;3;"Southampton";"3101292";7.925;0;0;NA;NA;"/titanic-victim/antti-gustaf-leinonen.html";NA;1912-04-15;1;7.925;1;"Mr"
