name,sex,age,survived,class,joined,ticket,price,sibsp,parch,job,occupation,dob,date_death,boat..body.,url,ticketFreq,pricepp,fsize,title
"FARRELL, Mr James ",male,25,0,3,Queenstown,367232,7.8,0,0,NA,Farm Labourer  ,1886-06-30,1912-04-15, [68],/titanic-victim/jim-farrell.html,1,7.8,1,Mr
"FINOLI, Mr Luigi ",male,34,1,3,Southampton,3101308,7,0,0,NA,NA,1877-09-10,NA,15,/titanic-survivor/luigi-finoli.html,1,7,1,Mr
"FISCHER, Mr Eberhard Thelander ",male,18,0,3,Southampton,350036,7.8,0,0,NA,NA,1893-06-02,1912-04-15,NA,/titanic-victim/eberhard-fischer.html,1,7.8,1,Mr
"FLEMING, Miss Honor ",female,22,0,3,Queenstown,364859,7.8,0,0,NA,NA,1890-04-09,1912-04-15,NA,/titanic-victim/honora-fleming.html,1,7.8,1,Miss
"FLYNN, Mr James ",male,28,0,3,Queenstown,364851,7.8,0,0,NA,General Labourer  ,1883-09-09,1912-04-15,NA,/titanic-victim/james-flynn.html,1,7.8,1,Mr
"FLYNN, Mr John ",male,42,0,3,Queenstown,368323,7,0,0,NA,Farm Labourer  ,1864-06-30,1912-04-15,NA,/titanic-victim/john-flynn.html,1,7,1,Mr
"FOLEY, Mr Joseph ",male,19,0,3,Queenstown,330910,7.9,0,0,NA,Farm Labourer  ,1893-02-05,1912-04-15,NA,/titanic-victim/joseph-foley.html,1,7.9,1,Mr
"FOLEY, Mr William ",male,20,0,3,Queenstown,365235,7.8,0,0,NA,Farm Labourer  ,1892-06-30,1912-04-15,NA,/titanic-victim/william-foley.html,1,7.8,1,Mr
"FOO, Mr Choong ",male,32,1,3,Southampton,1601,56.5,0,0,NA,Seaman  ,NA,NA,13,/titanic-survivor/choong-foo.html,8,7.1,1,Mr
"FORD, Miss Dollina Margaret ",female,20,0,3,Southampton,6608,34.4,2,2,NA,Servant  ,1891-06-13,1912-04-15,NA,/titanic-victim/dollina-margaret-ford.html,5,6.9,5,Miss
"FORD, Miss Robina Maggie ",female,7,0,3,Southampton,6608,34.4,2,2,NA,NA,1904-04-25,1912-04-15,NA,/titanic-victim/robina-maggie-ford.html,5,6.9,5,Miss
"FORD, Mr Arthur ",male,22,0,3,Southampton,1478,8.1,0,0,NA,Carpenter / Joiner  ,1889-06-30,1912-04-15,NA,/titanic-victim/arthur-ford.html,1,8.1,1,Mr
"FORD, Mr Edward Watson ",male,18,0,3,Southampton,6608,34.4,2,2,NA,Blacksmith  ,NA,1912-04-15,NA,/titanic-victim/edward-watson-ford.html,5,6.9,5,Mr
"FORD, Mr William Neal Thomas ",male,16,0,3,Southampton,6608,34.4,1,3,NA,Messenger  ,1897-08-20,1912-04-15,NA,/titanic-victim/neal-thomas-ford.html,5,6.9,5,Mr
"FORD, Mrs Margaret Ann Watson ",female,54,0,3,Southampton,6608,34.4,1,3,NA,Farmer  ,1857-12-03,1912-04-15,NA,/titanic-victim/margaret-ann-watson-ford.html,5,6.9,5,Mrs
"FOX, Mr Patrick ",male,28,0,3,Queenstown,368573,7.8,0,0,NA,General Labourer  ,1883-07-15,1912-04-15,NA,/titanic-victim/patrick-fox.html,1,7.8,1,Mr
"GALLAGHER, Mr Martin ",male,29,0,3,Queenstown,36864,7.7,0,0,NA,Farm Labourer  ,1883-01-18,1912-04-15,NA,/titanic-victim/martin-gallagher.html,1,7.7,1,Mr
"GARFIRTH, Mr John ",male,21,0,3,Southampton,358585,14.5,0,0,NA,Shoemaker  ,1889-06-30,1912-04-15,NA,/titanic-victim/john-garfirth.html,2,7.2,1,Mr
"GEORGE/JOSEPH, Mrs Shawneene ",female,38,1,3,Cherbourg,2688,7.2,0,0,NA,NA,1874-03-29,1947-04-21,C ,/titanic-survivor/shawneene-george-joseph.html,1,7.2,1,Mrs
"GERIOS THAMAH, Mr Assaf ",male,21,0,3,Cherbourg,2692,7.2,0,0,NA,Farm Labourer  ,NA,1912-04-15,NA,/titanic-victim/assaf-gerios-thamah.html,1,7.2,1,Mr
"GHEORGHEFF, Mr Stanio ",male,NA,0,3,Cherbourg,349254,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/stanio-gheorgheff.html,1,7.9,1,Mr
"GILINSKI, Mr Eliezer ",male,22,0,3,Southampton,14973,8.1,0,0,NA,Locksmith  ,1889-06-30,1912-04-15, [47],/titanic-victim/eliezer-gilinski.html,1,8.1,1,Mr
"GILNAGH, Miss Katherine ",female,17,1,3,Queenstown,35851,7.7,0,0,NA,NA,1894-10-13,1971-03-01,16,/titanic-survivor/katie-gilnagh.html,1,7.7,1,Miss
"GLYNN, Miss Mary Agatha ",female,19,1,3,Queenstown,335677,7.8,0,0,NA,NA,1893-07-02,1955-02-26,13,/titanic-survivor/mary-agatha-glynn.html,1,7.8,1,Miss
"GOLDSMITH, Master Frank John William ",male,9,1,3,Southampton,363291,20.5,0,2,NA,NA,1902-12-19,1982-01-27,C ,/titanic-survivor/frankie-goldsmith.html,3,6.8,3,Master
"GOLDSMITH, Mr Frank John ",male,33,0,3,Southampton,363291,20.5,1,1,NA,Turner  ,1879-01-27,1912-04-15,NA,/titanic-victim/frank-goldsmith.html,3,6.8,3,Mr
"GOLDSMITH, Mr Nathan ",male,41,0,3,Southampton,3101263,7.8,0,0,NA,Shoemaker  ,NA,1912-04-15,NA,/titanic-victim/nathan-goldsmith.html,1,7.8,1,Mr
"GOLDSMITH, Mrs Emily Alice ",female,31,1,3,Southampton,363291,20.5,1,1,NA,NA,1880-08-26,1955-09-22,C ,/titanic-survivor/emily-goldsmith.html,3,6.8,3,Mrs
"GOODWIN, Master Harold Victor ",male,9,0,3,Southampton,2144,46.9,5,2,NA,NA,NA,1912-04-15,NA,/titanic-victim/harold-victor-goodwin.html,8,5.9,8,Master
"GOODWIN, Master Sidney Leslie ",male,1,0,3,Southampton,2144,46.9,5,2,NA,NA,1910-09-09,1912-04-15, [4],/titanic-victim/sidney-leslie-goodwin.html,8,5.9,8,Master
"GOODWIN, Master William Frederick ",male,11,0,3,Southampton,2144,46.9,5,2,NA,NA,NA,1912-04-15,NA,/titanic-victim/william-frederick-goodwin.html,8,5.9,8,Master
"GOODWIN, Miss Jessie Allis ",female,10,0,3,Southampton,2144,46.9,5,2,NA,NA,NA,1912-04-15,NA,/titanic-victim/jessie-allis-goodwin.html,8,5.9,8,Miss
"GOODWIN, Miss Lillian Amy ",female,16,0,3,Southampton,2144,46.9,5,2,NA,Servant  ,NA,1912-04-15,NA,/titanic-victim/lillian-amy-goodwin.html,8,5.9,8,Miss
"GOODWIN, Mr Charles Edward ",male,14,0,3,Southampton,2144,46.9,5,2,NA,Scholar  ,NA,1912-04-15,NA,/titanic-victim/charles-edward-goodwin.html,8,5.9,8,Mr
"GOODWIN, Mr Frederick Joseph ",male,42,0,3,Southampton,2144,46.9,1,6,NA,Engineer  ,NA,1912-04-15,NA,/titanic-victim/frederick-joseph-goodwin.html,8,5.9,8,Mr
"GOODWIN, Mrs Augusta ",female,43,0,3,Southampton,2144,46.9,1,6,NA,NA,NA,1912-04-15,NA,/titanic-victim/augusta-goodwin.html,8,5.9,8,Mrs
"GREEN, Mr George ",male,41,0,3,Southampton,21440,8.1,0,0,NA,Farrier  ,1871-06-30,1912-04-15,NA,/titanic-victim/george-green-passenger.html,1,8.1,1,Mr
"GRøNNESTAD, Mr Daniel Danielsen ",male,32,0,3,Southampton,8471,8.4,0,0,NA,General Labourer  ,1879-08-08,1912-04-15,NA,/titanic-victim/daniel-danielsen-gronnestad.html,1,8.4,1,Mr
"GUEST, Mr Robert ",male,23,0,3,Southampton,376563,8.1,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/robert-guest.html,1,8.1,1,Mr
"GUSTAFSSON, Mr Alfred Ossian ",male,19,0,3,Southampton,7534,9.8,0,0,NA,General Labourer  ,1892-05-12,1912-04-15,NA,/titanic-victim/alfred-ossian-gustafsson.html,2,4.9,1,Mr
"GUSTAFSSON, Mr Anders Vilhelm ",male,37,0,3,Southampton,3101276,7.9,2,0,NA,General Labourer  ,1875-04-05,1912-04-15, [98],/titanic-victim/anders-vilhelm-gustafsson.html,1,7.9,3,Mr
"GUSTAFSSON, Mr Johan Birger ",male,28,0,3,Southampton,3101277,7.9,2,0,NA,NA,1883-06-15,1912-04-15,NA,/titanic-victim/johan-birger-gustafsson.html,1,7.9,3,Mr
"GUSTAFSSON, Mr Karl Gideon ",male,19,0,3,Southampton,347069,7.8,0,0,NA,General Labourer  ,1893-04-10,1912-04-15,NA,/titanic-victim/karl-gideon-gustafsson.html,1,7.8,1,Mr
"HAAS, Miss Aloisia ",female,24,0,3,Southampton,349236,8.8,0,0,NA,General Labourer  ,1888-02-14,1912-04-15,NA,/titanic-victim/aloisia-haas.html,1,8.8,1,Miss
"HAGLAND, Mr Ingvald Olai Olsen ",male,28,0,3,Southampton,65303,7,1,0,NA,General Labourer  ,1884-02-08,1912-04-15,NA,/titanic-victim/ingvald-olai-olsen-hagland.html,1,7,2,Mr
"HAGLAND, Mr Konrad Mathias Reiersen ",male,19,0,3,Southampton,65304,7,1,0,NA,General Labourer  ,1892-06-17,1912-04-15,NA,/titanic-victim/konrad-hagland.html,1,7,2,Mr
"HAKKARAINEN, Mr Pekka Pietari ",male,28,0,3,Southampton,3101279,15.8,1,0,NA,General Labourer  ,1884-01-01,1912-04-15,NA,/titanic-victim/pekka-pietari-hakkarainen.html,2,7.9,2,Mr
"HAKKARAINEN, Mrs Elin Matilda ",female,24,1,3,Southampton,3101279,15.8,1,0,NA,NA,1888-03-20,1957-01-02,15,/titanic-survivor/elin-matilda-hakkarainen.html,2,7.9,2,Mrs
"HAMPE, Mr Léon Jérome ",male,19,0,3,Southampton,345769,9.5,0,0,NA,Painter & Decorator  ,1892-09-17,1912-04-15,NA,/titanic-victim/leon-jerome-hampe.html,1,9.5,1,Mr
"HANNA, Mr Boulos ",male,18,0,3,Cherbourg,2664,7.2,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/boulos-hanna.html,1,7.2,1,Mr
"HANNA, Mr Mansour ",male,35,0,3,Cherbourg,2693,7.2,0,0,NA,NA,NA,1912-04-15, [188],/titanic-victim/mansour-hanna.html,1,7.2,1,Mr
"HANNAH, Mr Borak ( ",male,27,1,3,Cherbourg,2663,7.2,0,0,NA,NA,1885-04-10,1952-02-02,15,/titanic-survivor/borak-hannah.html,1,7.2,1,Mr
"HANSEN, Mr Claus Peter ",male,41,0,3,Southampton,350026,14.1,2,0,NA,Barber  ,1871-01-13,1912-04-15,NA,/titanic-victim/claus-peter-hansen.html,2,7,3,Mr
"HANSEN, Mr Henrik Juul ",male,26,0,3,Southampton,350025,7.9,1,0,NA,Farmer  ,NA,1912-04-15,NA,/titanic-victim/henrik-juul-hansen.html,1,7.9,2,Mr
"HANSEN, Mr Henry Damsgaard ",male,21,0,3,Southampton,350029,7.9,0,0,NA,Manufacturer  ,NA,1912-04-15, [69],/titanic-victim/henry-damsgaard-hansen.html,1,7.9,1,Mr
"HANSEN, Mrs Jennie Louise ",female,45,1,3,Southampton,350026,14.1,1,0,NA,NA,1866-12-20,1952-12-15,11,/titanic-survivor/jennie-louise-hansen.html,2,7,2,Mrs
"HARGADON, Miss Catherine ",female,17,0,3,Queenstown,30631,7.7,0,0,NA,Cook  ,1894-05-29,1912-04-15,NA,/titanic-victim/catherine-kate-hargadon.html,1,7.7,1,Miss
"HARKNETT, Miss Alice Phoebe ",female,21,0,3,Southampton,6609,7.6,0,0,NA,Domestic Kitchen Servant  ,1890-10-15,1912-04-15,NA,/titanic-victim/alice-phoebe-harknett.html,1,7.6,1,Miss
"HART, Mr Henry ",male,28,0,3,Queenstown,394140,6.9,0,0,NA,General Labourer  ,1883-06-30,1912-04-15,NA,/titanic-victim/henry-hart.html,1,6.9,1,Mr
"HASSAN ABILMONA, Mr Houssein Mohamed ",male,11,0,3,Cherbourg,2699,18.8,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/houssein-abilmona.html,2,9.4,1,Mr
"HEALY, Miss Honor ",female,29,1,3,Queenstown,370375,7.8,0,0,NA,NA,1879-04-09,1919-03-11,16,/titanic-survivor/hanora-nora-healy.html,1,7.8,1,Miss
"HEDMAN, Mr Oskar Arvid ",male,27,1,3,Southampton,347089,7,0,0,NA,Settler Recruiter  ,1884-07-05,1961-07-28,15,/titanic-survivor/oskar-arvid-hedman.html,1,7,1,Mr
"HEE, Mr Ling ",male,24,1,3,Southampton,1601,56.5,0,0,NA,Seaman  ,NA,NA,C ,/titanic-survivor/ling-hee.html,8,7.1,1,Mr
"HEGARTY, Miss Hanora ",female,18,0,3,Queenstown,365226,6.8,0,0,NA,NA,1892-02-16,1912-04-15,NA,/titanic-victim/hanora-nora-hegarty.html,1,6.8,1,Miss
"HEIKKINEN, Miss Laina ",female,26,1,3,Southampton,3101282,7.9,0,0,NA,NA,1896-01-25,1943-09-09,NA,/titanic-survivor/laina-heikkinen.html,1,7.9,1,Miss
"HEININEN, Miss Wendla Maria ",female,23,0,3,Southampton,3101290,7.9,0,0,NA,Servant  ,NA,1912-04-15, [8],/titanic-victim/wendla-maria-heininen.html,1,7.9,1,Miss
"HELLSTRöM, Miss Hilda Maria ",female,22,1,3,Southampton,7548,9,0,0,NA,NA,1889-12-07,1962-03-16,C ,/titanic-survivor/hilda-maria-hellstrom.html,1,9,1,Miss
"HENDEKOVIC, Mr Ignjac ",male,28,0,3,Southampton,349243,7.9,0,0,NA,General Labourer  ,1882-06-30,1912-04-15, [306],/titanic-victim/ignjac-hendekovic.html,1,7.9,1,Mr
"HENRIKSSON, Miss Jenny Lovisa ",female,28,0,3,Southampton,347086,7.8,0,0,NA,Servant  ,1883-12-21,1912-04-15, [3],/titanic-victim/jenny-lovisa-henriksson.html,1,7.8,1,Miss
"HENRY, Miss Bridget Delia ",female,21,0,3,Queenstown,382649,7.8,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/bridget-delia-henry.html,1,7.8,1,Miss
"HIRVONEN, Miss Hildur Elisabeth ",female,2,1,3,Southampton,3101298,12.3,0,1,NA,NA,1910-02-15,1956-04-12,15,/titanic-survivor/hildur-hirvonen.html,2,6.2,2,Miss
"HIRVONEN, Mrs Helga Elisabeth Lindqvist ",female,22,1,3,Southampton,3101298,12.3,1,1,NA,NA,1890-01-02,1961-05-17,15,/titanic-survivor/helga-hirvonen.html,2,6.2,3,Mrs
"HOLM, Mr John Fredrik Alexander ",male,43,0,3,Southampton,7075,6.4,0,0,NA,Farmer  ,1869-02-20,1912-04-15,NA,/titanic-victim/john-fredrik-alexander-holm.html,1,6.4,1,Mr
"HOLTHEN, Mr Johan Martin ",male,28,0,3,Southampton,4001,22.5,0,0,NA,Seaman  ,1894-04-01,1912-04-15,NA,/titanic-victim/johan-martin-holthen.html,3,7.5,1,Mr
"HONKANEN, Miss Eliina ",female,27,1,3,Southampton,3101283,7.9,0,0,NA,NA,NA,NA,NA,/titanic-survivor/eliina-honkanen.html,1,7.9,1,Miss
"HORGAN, Mr John ",male,22,0,3,Queenstown,370377,7.8,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/john-nee-landers-horgan.html,1,7.8,1,Mr
"HOWARD, Miss May Elizabeth ",female,26,1,3,Southampton,39186,8.1,0,0,NA,Laundry Worker  ,1885-05-02,1958-11-28,C ,/titanic-survivor/may-elizabeth-howard.html,1,8.1,1,Miss
"HUMBLEN, Mr Adolf Mathias Nicolai Olsen ",male,42,0,3,Southampton,348121,7.7,0,0,NA,Farmer  ,1869-05-28,1912-04-15, [120],/titanic-victim/adolf-mathias-nicolai-olsen-humblen.html,1,7.7,1,Mr
"HYMAN, Mr Abraham Joseph ",male,34,1,3,Southampton,3470,7.9,0,0,NA,Framer  ,1878-06-30,1956-03-06,C ,/titanic-survivor/abraham-hyman.html,1,7.9,1,Mr
"IBRaHiM, Mrs Safiyah ",female,18,1,3,Cherbourg,2657,7.2,0,0,NA,NA,1894-02-10,1976-12-11,C ,/titanic-survivor/mary-sophie-abrahim.html,1,7.2,1,Mrs
"IBRAHIM SHAWAH, Mr Yousseff ",male,33,0,3,Cherbourg,2627,14.5,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/yousseff-ibrahim-shawah.html,2,7.2,1,Mr
"ILIEFF, Mr Ylio ",male,32,0,3,Southampton,349220,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/ylio-ilieff.html,1,7.9,1,Mr
"ILMAKANGAS, Miss Ida Livija ",female,27,0,3,Southampton,3101270,7.9,1,0,NA,Servant  ,1894-11-14,1912-04-15,NA,/titanic-victim/ida-livija-ilmakangas.html,1,7.9,2,Miss
"ILMAKANGAS, Miss Pieta Sofia ",female,25,0,3,Southampton,3101271,7.9,1,0,NA,Servant  ,1887-03-04,1912-04-15,NA,/titanic-victim/pieta-sofia-ilmakangas.html,1,7.9,2,Miss
"IVANOFF, Mr Kanio ",male,20,0,3,Southampton,349201,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/kanio-ivanoff.html,1,7.9,1,Mr
"JABBUR (ZABOUR), Miss Hileni ",female,16,0,3,Cherbourg,2665,14.5,1,0,NA,Housekeeper  ,NA,1912-04-15, [328],/titanic-victim/hileni-jabbur-zabour.html,2,7.2,2,Miss
"JABBUR (ZABOUR), Miss Thamine ",female,19,0,3,Cherbourg,2665,14.5,1,0,NA,Housekeeper  ,NA,1912-04-15,NA,/titanic-victim/thamine-jabbur-zabour.html,2,7.2,2,Miss
"JALšEVAC, Mr Ivan ",male,29,1,3,Cherbourg,349240,7.9,0,0,NA,NA,1882-06-30,NA,15,/titanic-survivor/ivan-jalsevac.html,1,7.9,1,Mr
"JANSSON, Mr Carl Olof ",male,21,1,3,Southampton,350034,7.8,0,0,NA,NA,1890-05-17,1978-03-23,A ,/titanic-survivor/carl-olof-jansson.html,1,7.8,1,Mr
"JARDIM, Mr José Neto ",male,21,0,3,Southampton,3101305,7,0,0,NA,General Labourer  ,1890-07-27,1912-04-15,NA,/titanic-victim/jose-neto-jardim.html,1,7,1,Mr
"JENSEN, Mr Hans Peder ",male,20,0,3,Southampton,350050,7.9,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/hans-peder-jensen.html,1,7.9,1,Mr
"JENSEN, Mr Niels Peder ",male,48,0,3,Southampton,350048,7.1,0,0,NA,Farmer  ,1864-02-13,1912-04-15,NA,/titanic-victim/niels-peder-rasmus-jensen.html,1,7.1,1,Mr
"JENSEN, Mr Svend Lauritz ",male,17,0,3,Southampton,350047,7.9,1,0,NA,Farmer  ,NA,1912-04-15,NA,/titanic-victim/svend-lauritz-jensen.html,1,7.9,2,Mr
"JERMYN, Miss Annie Jane ",female,26,1,3,Queenstown,14313,7.8,0,0,NA,NA,1885-07-13,NA,D ,/titanic-survivor/annie-jane-jermyn.html,1,7.8,1,Miss
"JOHANNESEN, Mr Bernt Johannes ",male,29,1,3,Southampton,65306,8.1,0,0,NA,NA,1882-10-23,1962-12-01,13,/titanic-survivor/bernt-johannes-johannesen.html,1,8.1,1,Mr
"JOHANSON, Mr Jakob Alfred ",male,34,0,3,Southampton,3101264,6.5,0,0,NA,General Labourer  ,1877-06-11,1912-04-15, [143],/titanic-victim/jakob-alfred-johanson.html,1,6.5,1,Mr
"JOHANSSON, Mr Erik ",male,22,0,3,Southampton,350052,7.8,0,0,NA,General Labourer  ,1889-10-14,1912-04-15, [156],/titanic-victim/erik-johansson.html,1,7.8,1,Mr
"JOHANSSON, Mr Gustaf Joel ",male,33,0,3,Southampton,7540,8.7,0,0,NA,NA,1879-03-02,1912-04-15, [285],/titanic-victim/gustaf-joel-johansson.html,1,8.7,1,Mr
"JOHANSSON, Mr Karl Johan ",male,31,0,3,Southampton,347063,7.8,0,0,NA,NA,1880-09-09,1912-04-15,NA,/titanic-victim/karl-johan-johansson.html,1,7.8,1,Mr
"JOHANSSON, Mr Nils ",male,29,0,3,Southampton,347467,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/nils-johansson.html,1,7.9,1,Mr
"JOHANSSON PALMQUIST, Mr Oskar Leander ",male,26,1,3,Southampton,347070,7.8,0,0,NA,NA,1885-07-26,1925-03-27,15,/titanic-survivor/oskar-palmquist.html,1,7.8,1,Mr
"JOHNSON, Master Harold Theodor ",male,4,1,3,Southampton,347742,11.1,1,1,NA,NA,1908-01-28,1968-04-10,15,/titanic-survivor/harold-theodor-johnson.html,3,3.7,3,Master
"JOHNSON, Miss Eleanor Ileen ",female,1,1,3,Southampton,347742,11.1,1,1,NA,NA,1910-09-23,1998-03-07,15,/titanic-survivor/eleanor-ileen-johnson.html,3,3.7,3,Miss
"JOHNSON, Mr Malkolm Joackim ",male,33,0,3,Southampton,347062,7.8,0,0,NA,General Labourer  ,1879-03-20,1912-04-15, [37],/titanic-victim/malkolm-joackim-johnson.html,1,7.8,1,Mr
"JOHNSON, Mrs Elisabeth Vilhelmina ",female,26,1,3,Southampton,347742,11.1,0,2,NA,NA,1885-04-24,1968-12-19,15,/titanic-survivor/elisabeth-vilhelmina-johnson.html,3,3.7,3,Mrs
"JOHNSTON, Master William Andrew ",male,8,0,3,Southampton,6607,23.4,1,2,NA,NA,1903-09-14,1912-04-15,NA,/titanic-victim/william-andrew-johnston.html,4,5.8,4,Master
"JOHNSTON, Miss Catherine Nellie ",female,7,0,3,Southampton,6607,23.4,1,2,NA,NA,1905-02-19,1912-04-15,NA,/titanic-victim/catherine-nellie-johnston.html,4,5.8,4,Miss
"JOHNSTON, Mr Andrew Emslie ",male,35,0,3,Southampton,6607,23.4,1,2,NA,Plumber  ,1876-05-14,1912-04-15,NA,/titanic-victim/andrew-emslie-johnston.html,4,5.8,4,Mr
"JOHNSTON, Mrs Eliza ",female,35,0,3,Southampton,6607,23.4,1,2,NA,NA,1876-06-30,1912-04-15,NA,/titanic-victim/eliza-johnston.html,4,5.8,4,Mrs
"JONKOFF, Mr Lalio ",male,23,0,3,Southampton,349204,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/lalio-jonkoff.html,1,7.9,1,Mr
"JONSSON, Mr Carl ",male,25,1,3,Southampton,350417,7.9,0,0,NA,General Labourer  ,NA,NA,15,/titanic-survivor/carl-jonsson.html,1,7.9,1,Mr
"JöNSSON, Mr Nils Hilding ",male,27,0,3,Southampton,350408,7.9,0,0,NA,General Labourer  ,1885-02-05,1912-04-15,NA,/titanic-victim/nils-hilding-jonsson.html,1,7.9,1,Mr
"JOSEPH (SHAHIN), Mr Elias ",male,39,0,3,Cherbourg,2675,7.2,0,2,NA,NA,NA,1912-04-15,NA,/titanic-victim/elias-joseph-shahin.html,1,7.2,3,Mr
"JUSSILA, Miss Katriina ",female,20,0,3,Southampton,4136,9.8,1,0,NA,Servant  ,NA,1912-04-15,NA,/titanic-victim/katriina-jussila.html,1,9.8,2,Miss
"JUSSILA, Miss Mari Aina ",female,21,0,3,Southampton,4137,9.8,1,0,NA,Servant  ,NA,1912-04-15,NA,/titanic-victim/mari-aina-jussila.html,1,9.8,2,Miss
"JUSSILA, Mr Eiriik ",male,32,1,3,Southampton,3101286,7.9,0,0,NA,NA,1880-04-02,1944-01-05,15,/titanic-survivor/eiriik-jussila.html,1,7.9,1,Mr
"KALLIO, Mr Nikolai Erland ",male,17,0,3,Southampton,3101274,7.1,0,0,NA,General Labourer  ,1894-12-18,1912-04-15,NA,/titanic-victim/nikolai-erland-kallio.html,1,7.1,1,Mr
"KALVIK, Mr Johannes Halvorsen ",male,21,0,3,Southampton,8475,8.4,0,0,NA,General Labourer  ,1890-12-02,1912-04-15,NA,/titanic-victim/johannes-kalvik.html,1,8.4,1,Mr
"KARAJIC, Mr Milan ",male,30,0,3,Southampton,349246,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/milan-karajic.html,1,7.9,1,Mr
"KARLSSON, Mr Einar Gervasius ",male,21,1,3,Southampton,350053,7.8,0,0,NA,Military  ,1890-06-19,1958-04-12,13,/titanic-survivor/einar-gervasius-karlsson.html,1,7.8,1,Mr
"KARLSSON, Mr Julius Konrad Eugen ",male,33,0,3,Southampton,347465,7.9,0,0,NA,Engineer  ,1878-09-29,1912-04-15,NA,/titanic-victim/julius-konrad-eugen-karlsson.html,1,7.9,1,Mr
"KARUN, Miss Manca ",female,4,1,3,Cherbourg,349256,13.4,0,1,NA,NA,1907-06-30,1971-09-17,15,/titanic-survivor/manca-karun.html,2,6.7,2,Miss
"KARUN, Mr Franz ",male,39,1,3,Cherbourg,349256,13.4,0,1,NA,Hotelier  ,1872-12-02,1934-07-07,15,/titanic-survivor/franz-karun.html,2,6.7,2,Mr
"KASSEM HOUSSEIN, Mr Fared ",male,18,0,3,Cherbourg,2700,7.2,0,0,NA,Farmer  ,1893-06-30,1912-04-15,NA,/titanic-victim/fared-kassem-houssein.html,1,7.2,1,Mr
"KATAVELOS, Mr Vasilios G. ",male,19,0,3,Cherbourg,2682,7.2,0,0,NA,Farmer  ,NA,1912-04-15, [58],/titanic-victim/vasilios-katavelos.html,1,7.2,1,Mr
"KEANE, Mr Andrew ",male,23,0,3,Queenstown,12460,7.8,0,0,NA,Farm Labourer  ,NA,1912-04-15,NA,/titanic-victim/andrew-andy-keane.html,1,7.8,1,Mr
"KEEFE, Mr Arthur ",male,39,0,3,Southampton,323592,7.2,0,0,NA,Farmer  ,NA,1912-04-15,A[332],/titanic-victim/arthur-keefe.html,1,7.2,1,Mr
"KELLY, Miss Anna Katherine ",female,20,1,3,Queenstown,9234,7.8,0,0,NA,NA,1892-01-14,1969-12-28,16,/titanic-survivor/anna-katherine-kelly.html,1,7.8,1,Miss
"KELLY, Miss Mary ",female,22,1,3,Queenstown,14312,7.8,0,0,NA,NA,1890-02-19,1950-12-27,D ,/titanic-survivor/mary-kelly.html,1,7.8,1,Miss
"KELLY, Mr James ",male,19,0,3,Southampton,363592,8.1,0,0,NA,Painter & Decorator  ,1893-06-30,1912-04-15,NA,/titanic-victim/james-kelly.html,1,8.1,1,Mr
"KELLY, Mr James ",male,44,0,3,Queenstown,330911,7.8,0,0,NA,Farm Labourer  ,NA,1912-04-15, [70],/titanic-victim/james-kelly-2.html,1,7.8,1,Mr
"KENNEDY, Mr John ",male,24,1,3,Queenstown,368783,7.8,0,0,NA,Farm Labourer  ,1888-04-11,1918-06-09,NA,/titanic-survivor/john-kennedy.html,1,7.8,1,Mr
"KHALIL, Mr Betros ",male,25,0,3,Cherbourg,2660,14.5,1,0,NA,Farm Labourer  ,NA,1912-04-15,NA,/titanic-victim/betros-khalil.html,2,7.2,2,Mr
"KHALIL, Mrs Zahie ",female,20,0,3,Cherbourg,2660,14.5,1,0,NA,Farm Labourer  ,NA,1912-04-15,NA,/titanic-victim/zahie-maria-khalil.html,2,7.2,2,Mrs
"KIERNAN, Mr John Joseph ",male,25,0,3,Queenstown,367227,7.8,1,0,NA,General Labourer  ,1887-06-30,1912-04-15,NA,/titanic-victim/john-kiernan.html,1,7.8,2,Mr
"KIERNAN, Mr Philip ",male,22,0,3,Queenstown,367229,7.8,1,0,NA,General Labourer  ,1890-01-24,1912-04-15,NA,/titanic-victim/philip-kiernan.html,1,7.8,2,Mr
"KILGANNON, Mr Thomas ",male,22,0,3,Queenstown,36865,7.7,0,0,NA,Farm Labourer  ,1890-04-02,1912-04-15,NA,/titanic-victim/thomas-kilgannon.html,1,7.7,1,Mr
"KINK, Miss Maria ",female,22,0,3,Southampton,315152,8.7,2,0,NA,NA,1889-06-30,1912-04-15,NA,/titanic-victim/maria-kink.html,1,8.7,3,Miss
